var,label
roulei_shengchan_12_rouleipd_4,肉鸡｜留作自家消费的部分的养殖地点（1=专用圈舍，2=自家庭院散养，3=其他）
roulei_shengchan_12_rouleipd_5,肉鸭｜留作自家消费的部分的养殖地点（1=专用圈舍，2=自家庭院散养，3=其他）
roulei_shengchan_12_rouleipd_6,肉鹅｜留作自家消费的部分的养殖地点（1=专用圈舍，2=自家庭院散养，3=其他）
roulei_shengchan_12_rouleipd_7,鱼｜留作自家消费的部分的养殖地点（1=专用圈舍，2=自家庭院散养，3=其他）
roulei_shengchan_12_rouleipd_8,虾蟹贝类｜留作自家消费的部分的养殖地点（1=专用圈舍，2=自家庭院散养，3=其他）
roulei_shengchan_13_rouleipd_1,猪｜如果用来出售的部分和留作自家消费的部分的养殖地点不一样，那么留作自家消费的部分的饲料投入（1=更少，2=一样多，3=更多）
roulei_shengchan_13_rouleipd_2,牛｜如果用来出售的部分和留作自家消费的部分的养殖地点不一样，那么留作自家消费的部分的饲料投入（1=更少，2=一样多，3=更多）
roulei_shengchan_13_rouleipd_3,羊｜如果用来出售的部分和留作自家消费的部分的养殖地点不一样，那么留作自家消费的部分的饲料投入（1=更少，2=一样多，3=更多）
roulei_shengchan_13_rouleipd_4,肉鸡｜如果用来出售的部分和留作自家消费的部分的养殖地点不一样，那么留作自家消费的部分的饲料投入（1=更少，2=一样多，3=更多）
roulei_shengchan_13_rouleipd_5,肉鸭｜如果用来出售的部分和留作自家消费的部分的养殖地点不一样，那么留作自家消费的部分的饲料投入（1=更少，2=一样多，3=更多）
roulei_shengchan_13_rouleipd_6,肉鹅｜如果用来出售的部分和留作自家消费的部分的养殖地点不一样，那么留作自家消费的部分的饲料投入（1=更少，2=一样多，3=更多）
roulei_shengchan_13_rouleipd_7,鱼｜如果用来出售的部分和留作自家消费的部分的养殖地点不一样，那么留作自家消费的部分的饲料投入（1=更少，2=一样多，3=更多）
roulei_shengchan_13_rouleipd_8,虾蟹贝类｜如果用来出售的部分和留作自家消费的部分的养殖地点不一样，那么留作自家消费的部分的饲料投入（1=更少，2=一样多，3=更多）
roulei_shengchan_14_rouleipd_1,猪｜剔除成本后的纯收入（元）
roulei_shengchan_14_rouleipd_2,牛｜剔除成本后的纯收入（元）
roulei_shengchan_14_rouleipd_3,羊｜剔除成本后的纯收入（元）
roulei_shengchan_14_rouleipd_4,肉鸡｜剔除成本后的纯收入（元）
roulei_shengchan_14_rouleipd_5,肉鸭｜剔除成本后的纯收入（元）
roulei_shengchan_14_rouleipd_6,肉鹅｜剔除成本后的纯收入（元）
roulei_shengchan_14_rouleipd_7,鱼｜剔除成本后的纯收入（元）
roulei_shengchan_14_rouleipd_8,虾蟹贝类｜剔除成本后的纯收入（元）
shengchanshouru_3,林业纯收入（刨除生产成本，元，果树、茶园收入不属于林业收入）：___元
shengchanshouru_4,shengchanshouru_4
shengchanshuru_1,shengchanshuru_1
shengchanshuru_2,shengchanshuru_2
shucai_cons_monthly_jin,蔬菜及加工品｜月消费量（斤；按模块列名 token 汇总各子表 *_total；与 clean_food 口径一致；rigorous 重算）
shucai_price_wavg_yuan_per_jin,蔬菜及加工品｜加权平均价格（元/斤；Σ月花费/Σ月购买量；rigorous 重算，负花费已置0）
shucai_self_suff_rate,蔬菜及加工品｜食物自给率（月自家生产食用量/月总消费量；>1 截断为1；rigorous 重算）
shucai_selfprod_monthly_total,蔬菜及加工品｜月自家生产食用量（斤；题07 按提问频率折月后按 token 汇总；rigorous 重算）
shucai_shengchan_01_shucaipd_1,鲜豆类｜种植面积（亩）
shucai_shengchan_01_shucaipd_2,茄果类｜种植面积（亩）
shucai_shengchan_01_shucaipd_3,花菜类｜种植面积（亩）
shucai_shengchan_01_shucaipd_4,根茎类｜种植面积（亩）
shucai_shengchan_01_shucaipd_5,瓜类｜种植面积（亩）
shucai_shengchan_01_shucaipd_6,叶菜类｜种植面积（亩）
shucai_shengchan_01_shucaipd_7,菌藻类｜种植面积（亩）
shucai_shengchan_01_shucaipd_8,辣椒葱姜蒜类｜种植面积（亩）
shucai_shengchan_01_tiankongl4,其他｜种植面积（亩）
shucai_shengchan_02_shucaipd_1,鲜豆类｜总产量（斤）
shucai_shengchan_02_shucaipd_2,茄果类｜总产量（斤）
shucai_shengchan_02_shucaipd_3,花菜类｜总产量（斤）
shucai_shengchan_02_shucaipd_4,根茎类｜总产量（斤）
shucai_shengchan_02_shucaipd_5,瓜类｜总产量（斤）
shucai_shengchan_02_shucaipd_6,叶菜类｜总产量（斤）
shucai_shengchan_02_shucaipd_7,菌藻类｜总产量（斤）
shucai_shengchan_02_shucaipd_8,辣椒葱姜蒜类｜总产量（斤）
shucai_shengchan_02_tiankongl4,其他｜总产量（斤）
shucai_shengchan_03_shucaipd_1,鲜豆类｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_03_shucaipd_2,茄果类｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_03_shucaipd_3,花菜类｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_03_shucaipd_4,根茎类｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_03_shucaipd_5,瓜类｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_03_shucaipd_6,叶菜类｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_03_shucaipd_7,菌藻类｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_03_shucaipd_8,辣椒葱姜蒜类｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_03_tiankongl4,其他｜如果产量太少难以测算，那么一共种植了多少棵（棵）
shucai_shengchan_04_shucaipd_1,鲜豆类｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_04_shucaipd_2,茄果类｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_04_shucaipd_3,花菜类｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_04_shucaipd_4,根茎类｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_04_shucaipd_5,瓜类｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_04_shucaipd_6,叶菜类｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_04_shucaipd_7,菌藻类｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_04_shucaipd_8,辣椒葱姜蒜类｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_04_tiankongl4,其他｜如果产量太少难以测算，那么每棵产多少斤（斤）
shucai_shengchan_05_shucaipd_1,鲜豆类｜出售数量（斤）
shucai_shengchan_05_shucaipd_2,茄果类｜出售数量（斤）
shucai_shengchan_05_shucaipd_3,花菜类｜出售数量（斤）
shucai_shengchan_05_shucaipd_4,根茎类｜出售数量（斤）
shucai_shengchan_05_shucaipd_5,瓜类｜出售数量（斤）
shucai_shengchan_05_shucaipd_6,叶菜类｜出售数量（斤）
shucai_shengchan_05_shucaipd_7,菌藻类｜出售数量（斤）
shucai_shengchan_05_shucaipd_8,辣椒葱姜蒜类｜出售数量（斤）
shucai_shengchan_05_tiankongl4,其他｜出售数量（斤）
shucai_shengchan_06_shucaipd_1,鲜豆类｜出售单价（元/斤）
shucai_shengchan_06_shucaipd_2,茄果类｜出售单价（元/斤）
shucai_shengchan_06_shucaipd_3,花菜类｜出售单价（元/斤）
shucai_shengchan_06_shucaipd_4,根茎类｜出售单价（元/斤）
shucai_shengchan_06_shucaipd_5,瓜类｜出售单价（元/斤）
shucai_shengchan_06_shucaipd_6,叶菜类｜出售单价（元/斤）
shucai_shengchan_06_shucaipd_7,菌藻类｜出售单价（元/斤）
shucai_shengchan_06_shucaipd_8,辣椒葱姜蒜类｜出售单价（元/斤）
shucai_shengchan_06_tiankongl4,其他｜出售单价（元/斤）
shucai_shengchan_07_shucaipd_1,鲜豆类｜留作自家消费数量（斤）
shucai_shengchan_07_shucaipd_2,茄果类｜留作自家消费数量（斤）
shucai_shengchan_07_shucaipd_3,花菜类｜留作自家消费数量（斤）
shucai_shengchan_07_shucaipd_4,根茎类｜留作自家消费数量（斤）
shucai_shengchan_07_shucaipd_5,瓜类｜留作自家消费数量（斤）
shucai_shengchan_07_shucaipd_6,叶菜类｜留作自家消费数量（斤）
shucai_shengchan_07_shucaipd_7,菌藻类｜留作自家消费数量（斤）
shucai_shengchan_07_shucaipd_8,辣椒葱姜蒜类｜留作自家消费数量（斤）
shucai_shengchan_07_tiankongl4,其他｜留作自家消费数量（斤）
shucai_shengchan_08_shucaipd_1,鲜豆类｜赠送给别人的数量（斤）
shucai_shengchan_08_shucaipd_2,茄果类｜赠送给别人的数量（斤）
shucai_shengchan_08_shucaipd_3,花菜类｜赠送给别人的数量（斤）
shucai_shengchan_08_shucaipd_4,根茎类｜赠送给别人的数量（斤）
shucai_shengchan_08_shucaipd_5,瓜类｜赠送给别人的数量（斤）
shucai_shengchan_08_shucaipd_6,叶菜类｜赠送给别人的数量（斤）
shucai_shengchan_08_shucaipd_7,菌藻类｜赠送给别人的数量（斤）
shucai_shengchan_08_shucaipd_8,辣椒葱姜蒜类｜赠送给别人的数量（斤）
shucai_shengchan_08_tiankongl4,其他｜赠送给别人的数量（斤）
shucai_shengchan_09_shucaipd_1,鲜豆类｜用作自家养殖的饲料（斤）
shucai_shengchan_09_shucaipd_2,茄果类｜用作自家养殖的饲料（斤）
shucai_shengchan_09_shucaipd_3,花菜类｜用作自家养殖的饲料（斤）
shucai_shengchan_09_shucaipd_4,根茎类｜用作自家养殖的饲料（斤）
shucai_shengchan_09_shucaipd_5,瓜类｜用作自家养殖的饲料（斤）
shucai_shengchan_09_shucaipd_6,叶菜类｜用作自家养殖的饲料（斤）
shucai_shengchan_09_shucaipd_7,菌藻类｜用作自家养殖的饲料（斤）
shucai_shengchan_09_shucaipd_8,辣椒葱姜蒜类｜用作自家养殖的饲料（斤）
shucai_shengchan_09_tiankongl4,其他｜用作自家养殖的饲料（斤）
shucai_shengchan_11_shucaipd_1,鲜豆类｜库存（斤）
shucai_shengchan_11_shucaipd_2,茄果类｜库存（斤）
shucai_shengchan_11_shucaipd_3,花菜类｜库存（斤）
shucai_shengchan_11_shucaipd_4,根茎类｜库存（斤）
shucai_shengchan_11_shucaipd_5,瓜类｜库存（斤）
shucai_shengchan_11_shucaipd_6,叶菜类｜库存（斤）
shucai_shengchan_11_shucaipd_7,菌藻类｜库存（斤）
shucai_shengchan_11_shucaipd_8,辣椒葱姜蒜类｜库存（斤）
shucai_shengchan_11_tiankongl4,其他｜库存（斤）
shucai_shengchan_12_shucaipd_1,鲜豆类｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_12_shucaipd_2,茄果类｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_12_shucaipd_3,花菜类｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_12_shucaipd_4,根茎类｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_12_shucaipd_5,瓜类｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_12_shucaipd_6,叶菜类｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_12_shucaipd_7,菌藻类｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_12_shucaipd_8,辣椒葱姜蒜类｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_12_tiankongl4,其他｜用来出售的部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_shucaipd_1,鲜豆类｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_shucaipd_2,茄果类｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_shucaipd_3,花菜类｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_shucaipd_4,根茎类｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_shucaipd_5,瓜类｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_shucaipd_6,叶菜类｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_shucaipd_7,菌藻类｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_shucaipd_8,辣椒葱姜蒜类｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_13_tiankongl4,其他｜留作自家消费部分的种植地点（1=大田，2=果园（自家庭院外），3=自家庭院内，4=其他）
shucai_shengchan_14_shucaipd_1,鲜豆类｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_14_shucaipd_2,茄果类｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_14_shucaipd_3,花菜类｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_14_shucaipd_4,根茎类｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_14_shucaipd_5,瓜类｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_14_shucaipd_6,叶菜类｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_14_shucaipd_7,菌藻类｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_14_shucaipd_8,辣椒葱姜蒜类｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_14_tiankongl4,其他｜如果用来出售的部分和留作自家消费的部分的种植地点不一样，那么留作自家消费的部分的农药化肥投入（1=更少，2=一样多，3=更多）
shucai_shengchan_15_shucaipd_1,鲜豆类｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_15_shucaipd_2,茄果类｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_15_shucaipd_3,花菜类｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_15_shucaipd_4,根茎类｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_15_shucaipd_5,瓜类｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_15_shucaipd_6,叶菜类｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_15_shucaipd_7,菌藻类｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_15_shucaipd_8,辣椒葱姜蒜类｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_15_tiankongl4,其他｜剔除成本后的纯收入（元，包含所有投入成本、劳动力成本、土地租赁成本）
shucai_shengchan_21_shucaipd_1,鲜豆类｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
shucai_shengchan_21_shucaipd_2,茄果类｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
shucai_shengchan_21_shucaipd_3,花菜类｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
shucai_shengchan_21_shucaipd_4,根茎类｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
shucai_shengchan_21_shucaipd_5,瓜类｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
shucai_shengchan_21_shucaipd_6,叶菜类｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
shucai_shengchan_21_shucaipd_7,菌藻类｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
shucai_shengchan_21_shucaipd_8,辣椒葱姜蒜类｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
shucai_shengchan_21_tiankongl4,其他｜仅限面积/产量太少上面的题无法填写的情况：用于种植蔬菜的土地面积（亩）
